0
45.526;;0.804;;;;;;;;;;;;
56.529;;0.818;;;;;;;;;;;;
69.526;21171;0.809;5.01;12;3110998;0;1;43;32.3;0;3;-1;0;0
134.527;21170
45.526;;0.804;;;;;;;;;;;;
56.529;;0.818;;;;;;;;;;;;
69.526;21171;0.809;5.01;12;3110998;0;1;43;32.3;0;3;-1;0;0
134.527;21170
45.526;;0.804;;;;;;;;;;;;
56.529;;0.818;;;;;;;;;;;;
69.526;21171;0.809;5.01;12;3110998;0;1;43;32.3;0;3;-1;0;0
134.527;21171;0.812;5.02;13;3111072;0;1;108;31.3;0;3;-1;0;0
199.527;21171;0.817;5.03;14;3111146;0;1;173;30.3;0;3;-1;0;0
264.527;21171;0.81;17;3111433;0;1;428;29.3;0;3;-1;0;0
501.527;;0.798;;;;;;;;;;;;
516.530;;0.809;;;;;;;;;;;;
549.528;21171;0.809;5.01;18;3111540;17;3111433;0;1;428;29.3;0;3;-1;0;0
501.527;;0.798;;;;;;;;;;;;
516.530;;0.809;;;;;;;;;;;;
549.528;21171;0.809;5.01;18;3111540;0;1;523;29.3;0;3;-1;0;0
654.527;;0.967;;;;;;;;;;;;
665.527;21171;0.812;5.02;19;3111672;0;1;639;29.3;0;3;-1;0;0
805.527;21171;0.813;5.02;20;3111828;0;1;779;29.3;0;3;-1;0;0
863.527;21171;0.811;4.93;20;3111894;0;1;837;29.3;0;3;-1;0;0
870.527;21171;0.813;4.95;21;3111902;0;1;844;29.3;0;3;-1;0;0
925.528;21171;0.813;4.99;22;3111963;0;1;899;29.3;0;3;-1;0;0
985.528;21171;0.813;5.02;3112319;0;1;1214;29.3;0;3;-1;0;0
1308.527;;0.803;;;;;;;;;;;;
1341.529;;0.815;;;;;;;;;;;;
1355.529;21171;0.810;5.01;26;3112449;1;1434;29.3;0;3;-1;0;0
1530.527;21171;0.806;5.02;29;3112646;0;1;1504;29.3;0;3;-1;0;0
1544.527;;0.816;;;;;;;;;;;;
1583.529;;0;1;1434;29.3;0;3;-1;0;0
1530.527;21171;0.806;5.02;29;3112646;0;1;1504;29.3;0;3;-1;0;0
1544.527;;0.816;;;;;;;;;;;;
1583.529;;0;1;1434;29.3;0;3;-1;0;0
1530.527;21171;0.806;5.02;29;3112646;0;1;1504;29.3;0;3;-1;0;0
1544.527;;0.816;;;;;;;;;;;;
1583.529;;09.3;0;3;-1;0;0
1659.529;;0.803;;;;;;;;;;;;
1673.529;;0.814;;;;;;;;;;;;
1695.527;21171;0.815;5.04;32;3112833;0;1;1669;29.3;0;39.3;0;3;-1;0;0
1659.529;;0.803;;;;;;;;;;;;
1673.529;;0.814;;;;;;;;;;;;
1695.527;21171;0.815;5.04;32;3112833;0;1;1669;29.3;0;3;-1;0;0
1724.529;;0.803;;;;;;;;;;;;
1755.527;21171;0.809;5.02;33;3112901;0;1;1729;29.3;0;3;-1;0;0
1810.527;21171;0.809;5.02;31930.527;21171;0.808;5.02;36;3113097;0;1;1904;29.3;0;3;-1;0;0
1941.529;;0.798;;;;;;;;;;;;
1952.529;;0.809;;;;;;;;;;;;
1990.529;21171;0.806;5.01;37;3113164;0;1;1964;29.3;0;3;-1;0;0
2050.529;21171;0.805;5.01;38;3113232;0;1;2024;29.3;0;3;-1;0;0
2105.529;9;21171;0.806;5.01;37;3113164;0;1;1964;29.3;0;3;-1;0;0
2050.529;21171;0.805;5.01;38;3113232;0;1;2024;29.3;0;3;-1;0;0
2105.529;21171;0.805;5.02;39;3113294;0;1;2079;29.3;0;3;-1;0;0
2146.528;;0.816;;;;;;;;;;;;
2170.529;21171;0.809;5.02;40;3113366;0;1;21449.3;0;3;-1;0;0
2350.526;21171;0.810;5.03;43;3113570;0;1;2324;29.3;0;3;-1;0;0
2415.527;21171;0.812;5.03;44;3113644;0;1;2389;29.9.3;0;3;-1;0;0
2350.526;21171;0.810;5.03;43;3113570;0;1;2324;29.3;0;3;-1;0;0
2415.527;21171;0.812;5.03;44;3113644;0;1;2389;29.0;3;-1;0;0
2611.527;;0.798;;;;;;;;;;;;
2623.527;;0.810;;;;;;;;;;;;
2635.529;;0.799;;;;;;;;;;;;
2646.526;;0.809;;;;;;;;;;;;
00.529;21171;0.813;5.03;49;3114077;0;1;2774;30.3;0;3;-1;0;0
2850.527;;0.802;;;;;;;;;;;;
2865.527;21171;0.809;5.03;50;3114149;000.529;21171;0.813;5.03;49;3114077;0;1;2774;30.3;0;3;-1;0;0
2850.527;;0.802;;;;;;;;;;;;
2865.527;21171;0.809;5.03;50;3114149;000.529;21171;0.813;5.03;49;3114077;0;1;2774;30.3;0;3;-1;0;0
2850.527;;0.802;;;;;;;;;;;;
2865.527;21171;0.809;5.03;50;3114149;00.3;0;3;-1;0;0
2933.529;21171;0.632;5.01;50;3114210;0;1;2907;29.3;0;3;-1;0;0
2935.527;21171;0.093;5.03;50;3114210;0;1;2909;30.0.3;0;3;-1;0;0
2933.529;21171;0.632;5.01;50;3114210;0;1;2907;29.3;0;3;-1;0;0
2935.527;21171;0.093;5.03;50;3114210;0;1;2909;30.0.3;0;3;-1;0;0
2933.529;21171;0.632;5.01;50;3114210;0;1;2907;29.3;0;3;-1;0;0
2935.527;21171;0.093;5.03;50;3114210;0;1;2909;30.3;0;3;-1;0;0
2936.527;21171;0.442;5.02;50;3114210;0;1;2910;30.3;0;3;-1;0;0
2947.529;;1.820;;;;;;;;;;;;
2981.528;21171;1.817;4.94;50;3114324;0;1;2955;30.3;0;3;-1;0;0
3044.527;21171;1.818;4.99;50;3114483;0;1;3018;31.3;0;3;-1;0;0
3409.529;21171;1.825;5.00;50;3115406;0;1;3383;33.3;0;3;-1;0;0
