harge profile
11.659;118;-0.327;4.91;-1;160125;0;1;4;25.0;0;2;-1;0;0
22.658;118;-0.327;4.91;-1;160130;0;1;16;27.0;0;2;-1;0;0
harge profile
11.659;118;-0.327;4.91;-1;160125;0;1;4;25.0;0;2;-1;0;0
22.658;118;-0.327;4.91;-1;160130;0;1;16;27.0;0;2;-1;0;0
-0.327;4.91;-1;160279;0;1;350;32.0;0;2;-1;0;0
926.659;118;-0.327;4.91;-1;160532;0;1;920;34.0;0;2;-1;0;0
4194.657;;-0.316;;;;;;;;;;;;
4214.658;;-0.305;;;;;;;;;;;;
4235.661;;-0.295;;;;;;;;;;;;
4265.659;;-0.284;;;;;;;;;;;;
4324.657;;-0.273;;;;;;;;;;;;
;;;;;;
4214.658;;-0.305;;;;;;;;;;;;
4235.661;;-0.295;;;;;;;;;;;;
4265.659;;-0.284;;;;;;;;;;;;
4324.657;;-0.273;;;;;;;;;;;;
4358.657;;-0.263;;;;;;;;;;;;
4406.657;;-0.251;;;;;;;;;;;;
4440.660;;-0.240;;;;;;;;;;;;
4500.659;;-0.229;;;;;;;;;;;;
4539.6610;;;;;;;;;;;;
4752.655;;-0.180;;;;;;;;;;;;
4848.661;;-0.169;;;;;;;;;;;;
4858.661;118;-0.168;5.00;-1;162193;0;1;4852;35.0;0;2;0;;;;;;;;;;;;
4752.655;;-0.180;;;;;;;;;;;;
4848.661;;-0.169;;;;;;;;;;;;
4858.661;118;-0.168;5.00;-1;162193;0;1;4852;35.0;0;2;-1;0;0
4860.657;118;-0.169;5.00;-1;162194;0;1;4854;35.0;0;2;-1;0;0
4861.657;118;-0.169;5.00;-1;162194;0;1;4854;34.0;0;2;-1;0;0
4887.659;;-0.158;;;;;;;;;;;;
4912.660;;-0.147;;;;;;;;;;;;
5005.657;;-0.137;;;;;;;;;;;;
5093.659;;-0.127;;;;;;;;;;;;
4793.9847.992;;0.170;;;;;;;;;;;;
4853.992;;0.169;;;;;;;;;;;;
4859.992;;0.167;;;;;;;;;;;;
4865.992;;0.165;;;;;;;;;;;;
4871.992;;0.1847.992;;0.170;;;;;;;;;;;;
4853.992;;0.169;;;;;;;;;;;;
4859.992;;0.167;;;;;;;;;;;;
4865.992;;0.165;;;;;;;;;;;;
4871.992;;0.166;;;;;;;;;;;;
4877.992;;0.164;;;;;;;;;;;;
4883.992;;0.160;;;;;;;;;;;;
4889.992;;0.153;;;;;;;;;;;;
4895.992;;0.151;;;;;;;;;;66;;;;;;;;;;;;
4877.992;;0.164;;;;;;;;;;;;
4883.992;;0.160;;;;;;;;;;;;
4889.992;;0.153;;;;;;;;;;;;
4895.992;;0.151;;;;;;;;;;;;
4901.992;;0.151;;;;;;;;;;;;
4907.992;;0.149;;;;;;;;;;;;
4913.992;;0.147;;;;;;;;;;;;
4919.992;;0.147;;;;;;;;;;;;
4925.992;;0.145;;;;;;;;;;;;
4931.992;;0.144;;;;;;;;;;;;
4937.992;;0.143;;;;;;;;;;;;
4943.992;;0.143;;;;;;;;;;;;
4949.992;;0.143;;;;;;;;;;;;
4955.992;;0.142;;;;;;;;;;;;
4961.992;;0.141;;;;;;;;;;;;
4967.992;;0.139;;;;;;;;;;;;
4973.992;;0.141;;;;;;;;;;;;
497;;;;;;;;;;;;
5009.992;;0.136;;;;;;;;;;;;
5015.992;;0.137;;;;;;;;;;;;
5021.992;;0.136;;;;;;;;;;;;
5027.992;;0.134;;;;;;;;;;;;;;;;;;;;;;;;
5009.992;;0.136;;;;;;;;;;;;
5015.992;;0.137;;;;;;;;;;;;
5021.992;;0.136;;;;;;;;;;;;
5027.992;;0.134;;;;;;;;;;;;;;;;;
5087.992;;0.128;;;;;;;;;;;;
5109.96;118;0.000;5.01;-1;162204;0;2;5088;36.0;0;2;-1;0;0
5109.410;118;-0.127;5.01;-1;16220;;;;;
5087.992;;0.128;;;;;;;;;;;;
5109.96;118;0.000;5.01;-1;162204;0;2;5088;36.0;0;2;-1;0;0
5109.410;118;-0.127;5.01;-1;16220;;;;;
5087.992;;0.128;;;;;;;;;;;;
5109.96;118;0.000;5.01;-1;162204;0;2;5088;36.0;0;2;-1;0;0
5109.410;118;-0.127;5.01;-1;1622056;35.0;0;2;-1;0;0
12616.657;118;0.010;1.01;-1;162204;0;2;12610;35.0;0;2;-1;0;0
